German Translation (Google Translate);Positive;Negative;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust
unbelebt;0;0;0;0;0;0;0;0;0;0
unbeliebt;0;1;1;0;0;0;0;1;0;0
unbemerkt;0;0;0;0;0;0;0;0;0;0
unbeobachtet;0;0;0;0;0;0;0;0;0;0
unbequem;0;1;1;0;1;0;0;1;0;0
unberechenbar;0;0;0;0;0;0;0;0;0;0
unberührt;0;0;0;0;0;0;0;0;0;0
unbeschreiblich;0;0;0;0;0;0;0;0;0;0
unbeschwerte;1;0;0;0;0;0;0;0;0;0
unbesiegbar;0;0;0;0;0;0;0;0;0;0
unbestimmt;0;1;0;0;0;0;0;0;0;0
unbestreitbar;0;0;0;0;0;0;0;0;0;0
unbestreitbar;1;0;0;0;0;0;0;0;0;1
unbestritten;0;0;0;1;1;0;0;0;0;0
unbeweglich;1;1;0;0;0;0;0;0;0;1
Unbewusste;0;1;0;0;0;0;0;0;0;0
Unbewusstheit;0;0;0;0;0;0;0;0;0;0
unbezahlt;0;1;1;0;0;0;0;1;0;0
unbezähmbar;0;0;0;0;0;0;0;0;0;0
unbezwingbar;1;0;0;0;0;1;0;0;0;0
unblutig;1;0;0;0;0;0;0;0;0;0
undankbar;0;1;1;0;1;0;0;0;0;0
undeutlich;0;1;0;0;0;0;0;0;0;0
undicht;0;1;0;0;0;0;0;0;0;0
undurchdringlich;0;0;0;0;0;0;0;0;0;1
undurchführbar;0;1;0;0;0;0;0;0;0;0
undurchlässig;0;0;1;0;0;1;0;0;0;0
undurchlässig;1;0;0;0;0;0;0;0;0;0
undurchsichtig;0;1;0;0;0;0;0;0;0;0
uneben;0;1;0;0;0;0;0;0;0;0
unecht;0;1;1;0;1;0;0;0;0;0
Unehre;0;1;1;0;1;1;0;1;0;0
unehrlich;0;1;1;0;1;0;0;1;0;0
Unehrlichkeit;0;1;0;0;1;0;0;0;0;0
uneingeschränkt;0;0;0;0;0;0;0;0;0;0
uneingeschränkt;0;0;0;0;0;0;0;0;0;0
Uneinigkeit;0;1;1;0;0;0;0;1;0;0
Uneinigkeit;0;1;1;0;0;0;0;0;0;0
unelastisch;0;0;0;0;0;0;0;0;0;0
unendlich;1;0;0;0;0;0;0;0;0;0
unendlich;0;0;0;0;0;0;0;0;0;0
Unendlichkeit;1;0;0;1;0;0;1;0;0;1
unentgeltlich;0;0;0;0;1;0;0;0;0;0
unentschlossen;0;1;0;0;0;0;0;0;0;0
unentschlossen;0;1;0;1;0;1;0;0;0;0
Unentschlossenheit;0;1;0;0;0;0;0;0;0;0
unentschuldbar;0;1;0;0;0;1;0;0;0;0
unentschuldbar;0;1;1;0;1;0;0;1;0;0
unerbittlich;0;1;0;0;0;0;0;0;0;0
unerfahren;0;1;0;0;0;0;0;0;0;0
Unerfahrenheit;0;1;0;0;0;0;0;0;0;0
unerforscht;0;0;0;0;0;0;0;0;0;0
unergründlich;0;0;0;0;0;0;0;0;0;0
unerklärlich;0;1;0;0;0;0;0;0;1;0
unerlaubter Handlung;0;1;0;0;0;0;0;0;0;0
unermesslich;0;0;0;0;0;0;0;0;0;0
unermesslich;0;0;0;0;0;0;0;0;0;0
unerreichbar;0;1;0;0;0;0;0;0;0;0
unerschöpflich;0;0;0;0;0;0;0;0;0;0
unerschrocken;1;0;0;0;0;0;0;0;0;0
unerträglich;0;1;1;0;0;0;0;0;0;0
unerträglich;0;1;0;0;1;0;0;1;0;0
unerwartet;1;1;0;1;0;1;1;0;1;0
unerwidert;0;1;0;0;0;0;0;1;0;0
unfähig;0;0;0;0;0;0;0;0;0;0
unfähig;0;1;0;0;0;0;0;1;0;0
Unfähigkeit;0;1;0;0;0;0;0;1;0;0
Unfähigkeit;0;1;0;0;0;0;0;0;0;0
Unfall;0;1;0;0;0;1;0;1;1;0
unfehlbar;1;0;0;0;0;0;0;0;0;0
Unfehlbarkeit;0;0;0;0;0;0;0;0;0;1
unfreundlich;0;1;0;0;0;0;0;0;0;0
unfruchtbar;0;1;0;0;0;0;0;1;0;0
unfruchtbar;0;0;0;0;0;0;0;0;0;0
Unfruchtbarkeit;0;1;0;0;0;0;0;1;0;0
Unfug;0;1;0;0;0;0;0;0;0;0
ungeachtet;0;0;0;0;0;0;0;0;0;0
Ungeduld;0;1;0;0;0;0;0;0;0;0
ungeduldig;0;1;0;1;0;0;0;0;0;0
ungeeignet;0;1;0;0;0;0;0;0;0;0
ungefähr;0;0;0;0;0;0;0;0;0;0
ungeheuerlich;0;1;1;0;1;0;0;0;0;0
Ungeheuerlichkeit;0;0;0;0;0;0;0;0;0;0
Ungeheuerlichkeit;0;1;1;0;1;1;0;0;1;0
Ungehörigkeit;0;1;0;0;0;0;0;0;0;0
Ungehorsam;0;1;1;0;1;0;0;0;0;0
ungehorsam;0;1;1;0;0;0;0;0;0;0
ungekocht;0;0;0;0;0;0;0;0;0;0
ungelesen;0;0;0;0;0;0;0;0;0;0
ungemütlich;0;1;0;0;0;0;0;0;0;0
ungenannt;0;0;0;0;0;0;0;0;0;0
ungenau;0;1;0;0;0;0;0;0;0;0
ungenau;0;0;0;0;0;0;0;0;0;0
ungenügend;0;1;0;0;0;0;0;1;0;0
ungenügend;0;1;0;0;0;0;0;0;0;0
ungenügend;0;1;0;0;0;0;0;0;0;0
ungenügend;0;1;0;0;1;0;0;0;0;0
ungeordnet;0;1;0;0;0;0;0;0;0;0
ungerecht;0;1;0;0;0;0;0;0;0;0
Ungerechtigkeit;0;1;1;0;0;0;0;0;0;0
ungern;0;1;0;0;0;0;0;0;0;0
ungeschickt;0;1;0;0;1;0;0;0;0;0
ungeschickt;0;1;1;0;1;0;0;0;0;0
ungesetzlich;0;1;1;0;1;1;0;1;0;0
ungeteilt;1;0;0;0;0;0;0;0;0;0
ungewaschen;0;1;0;0;1;0;0;0;0;0
ungewöhnlich;0;0;0;0;0;0;0;0;0;0
ungewöhnlich;0;0;0;0;0;0;0;0;0;0
ungezogen;0;1;0;0;0;0;0;0;0;0
Unglauben;0;0;0;0;0;0;0;0;0;0
ungläubig;0;1;1;0;1;0;0;0;0;0
Ungläubige;0;1;1;0;1;1;0;0;0;0
unglaublich;0;1;0;0;0;0;0;0;0;0
Ungleichheit;0;1;1;0;1;0;0;1;0;0
Ungleichheit;0;1;1;0;0;1;0;1;0;0
Unglück;0;1;1;0;0;1;0;1;0;0
Unglück;0;0;0;0;0;0;0;1;0;0
Unglück;0;1;0;0;0;1;0;1;0;0
unglücklich;0;1;1;0;1;0;0;1;0;0
unglücklich;0;1;0;0;0;0;0;1;0;0
unglücklich;0;1;1;0;1;0;0;1;0;0
unglücklich;0;1;1;0;1;1;0;1;0;0
ungültig;0;1;1;0;1;1;0;1;0;0
ungültig;0;0;0;0;0;0;0;1;0;0
Ungültigkeit;0;1;0;0;0;0;0;0;0;0
ungünstig;0;1;0;0;1;0;0;1;0;0
ungünstig;0;1;1;0;1;0;0;0;0;0
unheilbar;0;1;1;0;1;1;0;1;0;0
unheimlich;0;1;0;0;0;1;0;0;1;0
unheimlich;0;1;0;0;1;0;0;0;0;0
unhöflich;0;1;0;0;1;0;0;0;0;0
Unhold;0;1;1;0;1;1;0;0;0;0
unhörbar;0;1;0;0;0;0;0;0;0;0
Uniform;0;0;0;0;0;0;0;0;0;0
uninteressant;0;1;0;0;0;0;0;1;0;0
uninteressiert;0;1;0;0;0;0;0;0;0;0
universal;0;0;0;0;0;0;0;0;0;0
Universität;1;0;0;1;0;0;0;0;0;0
Universum;0;0;0;0;0;0;0;0;0;0
Unkraut;0;1;0;0;0;0;0;1;0;0
unkritisch;0;0;0;0;0;0;0;0;0;0
unleserlich;0;1;0;0;0;0;0;0;0;0
unlogisch;0;1;0;0;0;0;0;0;0;0
unlöslich;0;0;0;0;0;0;0;0;0;0
unmäßig;0;0;0;0;0;0;0;0;0;0
unmenschlich;0;1;1;0;1;1;0;1;0;0
Unmenschlichkeit;0;1;0;0;0;0;0;1;0;0
unmerklich;0;0;0;0;0;0;0;0;0;0
unmittelbar;0;0;0;0;0;0;0;0;0;0
unmittelbar;0;0;0;0;0;0;0;0;0;0
unmittelbar bevorstehend;0;0;0;1;0;1;0;0;0;0
Unmittelbarkeit;0;0;0;0;0;0;0;0;1;0
unmöglich;0;1;0;0;0;0;0;1;0;0
Unmöglichkeit;0;0;0;0;0;0;0;0;0;0
Unmoral;0;1;1;0;1;0;0;0;0;0
unmoralisch;0;1;1;0;1;1;0;1;0;0
Unmut;0;1;0;0;1;0;0;0;0;0
unnachahmlich;1;0;0;0;0;0;0;0;0;1
unnachgiebig;0;0;0;0;0;0;0;0;0;0
unnötig;0;0;0;0;0;0;0;0;0;0
unnötig;0;0;0;0;0;0;0;0;0;0
unordentlich;0;1;0;0;0;0;0;0;0;0
unordentlich;0;1;0;0;1;0;0;0;0;0
unordentlich;0;1;0;0;1;0;0;0;0;0
Unordnung;0;0;0;0;0;0;0;0;0;0
unparteiisch;1;0;0;0;0;0;0;0;0;1
Unparteilichkeit;1;0;0;0;0;0;0;0;0;1
unpassend;0;1;1;0;1;0;0;1;0;0
unpassend;0;1;1;0;0;0;0;0;0;0
unpassierbar;0;1;0;0;0;0;0;0;0;0
unpersönlich;0;0;0;0;0;0;0;0;0;0
unproduktiv;0;1;0;0;0;0;0;0;0;0
unregelmäßig;0;1;0;0;0;0;0;0;1;0
unregelmäßig;0;1;0;0;0;0;0;0;0;0
unregelmäßig;0;0;0;0;0;0;0;0;0;0
Unregelmäßigkeit;0;1;0;0;0;0;0;0;0;0
unreif;0;1;0;1;0;0;0;0;0;0
Unreife;0;1;1;1;0;0;0;0;0;0
unrein;0;1;0;0;1;0;0;0;0;0
unrein;0;1;0;0;1;0;0;0;0;0
Unruhe;0;0;0;1;0;0;0;0;0;0
unruhig;0;1;0;0;1;1;0;0;0;0
unscharf;0;0;0;0;0;0;0;0;0;0
unschätzbar;0;0;0;0;0;0;0;0;0;0
unscheinbar;0;0;0;0;0;0;0;0;0;0
Unschuld;1;0;0;0;0;0;0;0;0;0
unschuldig;1;0;0;0;0;0;0;0;0;1
unschuldig;1;0;0;0;0;0;0;0;0;0
unsicher;0;1;1;0;0;1;0;1;0;0
unsicher;0;1;1;0;1;1;0;0;1;0
unsicher;0;1;0;0;0;1;0;0;0;0
unsicher;0;1;1;0;1;1;0;0;0;0
Unsicherheit;0;1;0;0;0;1;0;0;0;0
Unsicherheit;0;0;0;0;0;0;0;0;0;0
unsichtbar;0;0;0;0;0;0;0;0;0;0
Unsichtbarkeit;0;0;0;0;0;0;0;0;0;0
Unsinn;0;1;0;0;0;0;0;0;0;0
unsinnig;0;1;0;0;0;0;0;1;0;0
unsozial;0;1;1;0;1;1;0;1;0;0
unsterblich;1;0;0;0;0;0;0;0;0;0
unsterblich;1;0;0;1;0;0;1;1;0;1
Unsterblichkeit;0;0;0;1;0;0;0;0;0;0
untadelig;1;0;0;0;0;0;0;0;0;0
Untätigkeit;0;1;0;0;0;0;0;0;0;0
unteilbar;0;0;0;0;0;0;0;0;0;1
unter;0;0;0;0;0;0;0;0;0;0
unter der Annahme,;0;0;0;0;0;0;0;0;0;0
Unterarm;0;0;1;1;0;0;0;0;0;0
Unterbewusstsein;0;0;0;0;0;0;0;0;0;0
unterbrechen;0;1;1;0;0;0;0;0;1;0
Unterbrecher;0;0;0;0;0;0;0;0;0;0
Unterbrechung;0;1;0;0;0;0;0;0;0;0
Unterbrechung;0;1;1;0;0;1;0;0;1;0
Unterbrechung;0;0;0;0;0;0;0;0;0;0
unterbringen;0;0;0;0;0;0;0;0;0;0
unterbrochen;0;1;0;0;0;0;0;1;0;0
unterdrücken;0;1;1;0;1;1;0;1;0;0
Unterdrücker;0;1;1;0;0;1;0;1;0;0
Unterdrückung;0;1;1;0;1;1;0;1;0;0
Unterdrückung;0;1;1;0;1;1;0;0;0;0
untere;0;1;1;0;0;1;0;1;0;0
Untergang;0;1;0;0;0;1;0;0;0;0
Untergang;0;1;0;0;0;1;0;1;0;0
Untergang;0;1;0;0;0;1;0;1;0;0
unterhalb;0;0;0;0;0;0;0;0;0;0
unterhalten;1;0;0;0;0;0;1;0;0;0
unterhalten;1;0;0;0;0;0;1;0;0;0
unterhaltsam;1;0;0;1;0;0;1;0;0;0
Unterhaltung;1;0;0;0;0;0;1;0;0;0
Unterhaltung;0;0;0;0;0;0;0;0;0;0
Unterhaltung;0;0;0;0;0;0;0;0;0;0
Unterhaltung;1;0;0;1;0;0;1;0;1;1
Unterhändler;1;0;0;0;0;0;0;0;0;0
Unterhaus;0;0;0;0;0;0;0;0;0;0
Unterholz;0;0;0;0;0;0;0;0;0;0
Unterhose;0;0;0;0;0;0;0;0;0;0
Unterkiefer;0;0;0;0;0;0;0;0;0;0
Unterkleid;0;0;0;0;0;0;0;0;0;0
Unterkunft;1;0;0;0;0;0;0;0;0;0
Unterkunft;0;0;0;0;0;0;0;0;0;1
Unterlage;1;0;0;0;0;0;0;0;0;0
Unterlassung;0;0;0;0;0;0;0;0;0;0
unterlegen;0;1;0;0;0;0;0;1;0;0
unterlegen;0;1;0;0;0;0;0;1;0;0
Unterlegenheit;0;1;0;0;0;0;0;0;0;0
Unterleib;0;0;0;0;0;0;0;0;0;0
untermauern;0;0;0;0;0;0;0;0;0;1
Untermieter;0;0;0;0;0;0;0;0;0;0
Unternehmen;0;0;0;0;0;0;0;0;0;0
Unternehmen;0;0;0;0;0;0;0;0;0;0
Unternehmen;0;0;0;0;0;0;0;0;0;0
Unternehmen;0;0;0;1;0;0;0;0;0;0
Unternehmen;0;0;0;0;0;0;0;0;0;0
Unternehmer;0;0;0;0;0;0;0;0;0;0
unternehmungslustig;1;0;0;0;0;0;0;0;0;0
Unterricht;0;0;0;0;0;0;0;0;0;0
unterschätzen;0;0;0;0;0;0;0;0;1;0
unterscheidbar;0;0;0;0;0;0;0;0;0;0
unterscheiden;0;0;0;0;0;0;0;0;0;0
Unterscheidung;0;1;1;0;1;1;0;1;0;0
Unterschied;0;0;0;0;0;0;0;0;0;0
Unterschiede;0;0;0;0;0;0;0;0;0;0
unterschiedlich;0;0;0;0;0;0;0;0;1;0
Unterschlagung;0;1;0;0;0;0;0;0;0;0
Unterschrift;0;0;0;0;0;0;0;0;0;1
Untersetzer;0;0;0;0;0;0;0;0;0;0
Unterstand;0;0;0;0;0;0;0;0;0;0
Unterstand;1;0;0;0;0;0;0;0;0;1
unterste;0;1;0;0;0;0;0;1;0;0
Unterstellung;0;1;0;0;0;0;0;0;0;0
unterstreichen;1;0;0;0;0;0;0;0;0;0
unterstreichen;0;0;0;0;0;0;0;0;0;0
unterstützt;1;0;0;0;0;0;0;0;0;0
Unterstützung;1;0;0;0;0;0;0;0;0;0
Unterstützung;1;0;0;0;0;0;0;0;0;0
Unterstützung;1;0;0;0;0;0;0;0;0;1
untersuchen;0;0;0;0;0;0;0;0;0;0
untersuchen;1;0;0;0;0;0;0;0;0;0
Untersuchung;0;0;0;0;0;0;0;0;0;0
Untersuchung;0;0;0;1;0;0;0;0;0;0
Untertasse;0;0;0;0;0;0;0;0;0;0
Unterwerfung;0;1;1;0;1;1;0;1;0;0
unterwürfig;0;1;0;0;1;1;0;1;0;0
Untreue;0;1;1;0;1;1;0;1;0;0
unübertroffen;0;0;0;0;0;0;0;0;0;0
unüberwindlich;0;1;0;0;0;1;0;1;0;0
unumkehrbar;0;0;0;0;0;0;0;0;0;0
ununterbrochen;0;0;0;0;0;0;0;0;0;0
unveränderlich;0;0;0;0;0;0;0;0;0;0
unveränderlich;1;0;0;0;0;0;0;0;0;0
unveränderlich;0;1;0;0;0;0;0;0;0;0
unverantwortlich;0;1;0;0;0;0;0;0;0;0
unveräußerlich;1;0;0;0;0;0;0;0;0;0
unvereinbar;0;1;1;0;1;0;0;1;0;0
unvergesslich;1;0;0;0;0;0;1;0;1;1
unvermeidbar;0;1;0;0;0;0;0;0;0;0
unvermeidlich;0;0;0;0;0;0;0;0;0;0
unveröffentlicht;0;1;0;1;0;0;0;1;0;0
unverschämt;0;1;0;0;0;0;0;0;0;0
unversehrt;1;0;0;0;0;0;0;0;0;0
unversöhnlich;0;1;1;0;0;1;0;1;0;0
unverständlich;0;1;0;0;0;0;0;0;0;0
unverwechselbar;0;0;0;0;0;0;0;0;0;0
unverwüstlich;1;0;0;0;0;0;0;0;0;1
unverzichtbar;0;0;0;0;0;0;0;0;0;0
unverzüglich;0;0;0;0;0;0;0;0;0;0
unvollkommen;0;1;0;0;0;0;0;0;0;0
Unvollkommenheit;0;1;0;0;0;0;0;0;0;0
unvollständig;0;0;0;0;0;0;0;0;0;0
Unvollständigkeit;0;1;0;0;0;0;0;0;0;0
unvorhergesehen;0;0;0;0;0;0;0;0;1;0
unvorsichtig;0;1;0;0;0;0;0;1;0;0
unwahrscheinlich;0;0;0;0;0;0;0;0;0;0
unwichtig;0;1;0;0;0;0;0;1;0;0
unwichtig;0;1;1;0;0;0;0;1;0;0
unwichtig;0;1;0;0;0;0;0;1;0;0
unwiderlegbar;1;0;0;0;0;0;0;0;0;1
unwiderruflich;0;1;0;0;0;0;0;0;0;0
unwiderstehlich;0;0;0;0;0;0;0;0;0;0
unwillig;0;0;0;0;0;0;0;0;0;0
unwillkürlich;0;1;0;0;0;0;0;0;0;0
unwirksam;0;1;0;0;0;0;0;0;0;0
unwirksam;0;1;1;0;0;0;0;0;0;0
unwirtlich;0;1;0;0;0;0;0;1;0;0
Unwissenheit;0;1;0;0;0;0;0;0;0;0
unwohl;0;1;0;0;0;0;0;1;0;0
Unwohlsein;0;1;0;0;0;0;0;1;0;0
unzählig;0;0;0;0;0;0;0;0;0;0
unzählig;0;0;0;0;0;0;0;0;0;0
Unze;0;0;0;0;0;0;0;0;0;0
unzertrennlich;1;0;0;0;0;0;1;0;0;1
Unzucht;0;1;0;0;0;0;0;0;0;0
unzufrieden;0;1;1;0;1;1;0;1;0;0
unzufrieden;0;0;0;0;0;0;0;0;0;0
unzufrieden;0;1;0;0;1;0;0;1;0;0
Unzufriedenheit;0;1;1;0;1;1;0;1;0;0
Unzufriedenheit;0;1;0;0;0;0;0;0;0;0
unzulässig;0;0;0;0;0;0;0;0;0;0
unzulässig;0;1;1;0;1;0;0;0;0;0
unzusammenhängend;0;0;0;0;0;0;0;0;0;0
üppig;0;1;0;0;1;0;0;1;0;0
üppig;1;0;0;0;0;0;0;0;0;0
üppig;0;0;0;0;0;0;0;0;0;0
uralt;0;0;0;0;0;0;0;0;0;0
Ureinwohner;0;0;0;0;0;0;0;0;0;0
Ureinwohner;0;0;0;0;0;0;0;0;0;0
Urheber;0;0;0;0;0;0;0;0;0;0
Urheberschaft;0;0;0;0;0;0;0;0;0;0
urkomisch;1;0;0;0;0;0;1;0;1;0
Urlaub;0;0;0;0;0;0;0;0;0;0
Urlaub;1;0;0;1;0;0;1;0;0;0
Urlaub;1;0;0;1;0;0;1;0;0;0
Urlaubsort;0;0;0;0;0;0;0;0;0;0
ursprünglich;1;0;0;0;0;0;0;0;0;0
Urteil;0;0;0;0;0;0;0;0;1;0
Urteil;0;0;0;0;0;1;0;0;0;0
Urteilsvermögen;0;0;0;0;0;0;0;0;0;0
Utensilien;0;0;0;0;0;0;0;0;0;0
vage;0;1;0;0;0;0;0;0;0;0
Vakuole;0;0;0;0;0;0;0;0;0;0
Vakuum;0;0;0;0;0;0;0;0;0;0
Vampir;0;1;1;0;1;1;0;0;0;0
Vanille;0;0;0;0;0;0;0;0;0;0
Variable;0;0;0;0;0;0;0;0;1;0
Variationen;0;0;0;0;0;0;0;0;0;0
variieren;0;0;0;0;0;0;0;0;0;0
variieren;0;0;0;0;0;0;0;0;0;0
vaskulär;0;0;0;0;0;0;0;0;0;0
Vater;0;0;0;0;0;0;0;0;0;1
Vaterschaft;0;0;0;0;0;0;0;0;0;0
Vegetarier;0;0;0;0;0;0;0;0;0;0
vegetativ;0;1;0;0;1;0;0;1;0;0
Vektor;0;0;0;0;0;0;0;0;0;0
Vene;0;0;0;0;0;0;0;0;0;0
Ventil;0;0;0;0;0;0;0;0;0;0
verabscheuen;0;1;1;0;1;1;0;0;0;0
verabscheuen;0;1;1;0;1;0;0;0;0;0
verabscheuen;0;1;1;0;1;0;0;0;0;0
Verabschiedung;0;0;0;0;0;0;0;0;0;0
Verabschiedung;0;0;0;0;0;0;0;0;0;0
verachten;0;1;1;0;1;0;0;0;0;0
verachtenswert;0;1;1;0;1;0;0;0;0;0
verächtlich;0;1;1;0;1;0;0;0;0;0
verächtlich;0;1;1;0;0;0;0;0;0;0
Verachtung;0;1;1;0;1;1;0;0;0;0
Verachtung;0;1;1;0;1;0;0;0;0;0
Verachtung;0;1;1;0;0;0;0;0;0;0
Verallgemeinerung;0;0;0;0;0;0;0;0;0;0
Veralten;0;0;0;0;0;0;0;0;0;0
Veranda;0;0;0;0;0;0;0;0;0;0
veränderlich;1;0;0;1;0;0;0;0;0;0
verändert;0;0;0;0;0;0;0;0;0;0
Veränderung;0;0;0;0;0;0;0;0;0;0
Veränderung;0;0;0;0;0;1;0;0;0;0
Veränderung;0;0;0;0;0;0;0;0;0;0
veranschaulichen;0;0;0;0;0;0;0;0;0;0
veranschaulichen;1;0;0;0;0;0;0;0;0;0
veranschaulichend;0;0;0;0;0;0;0;0;0;0
verantwortlich;1;0;0;0;0;0;0;0;0;1
verantwortlich;0;0;0;0;0;0;0;0;0;1
verantwortlich;1;0;0;0;0;0;0;0;0;1
Verantwortung;0;1;0;0;0;0;0;0;0;0
Verantwortung;0;0;0;0;0;0;0;0;0;0
Verarbeitung;0;0;0;0;0;0;0;0;0;0
verärgert;0;1;1;0;0;0;0;1;0;0
veräußern;0;0;0;0;0;0;0;0;0;0
veräußert;0;1;0;0;0;0;0;0;0;0
Verband;0;0;0;0;0;0;0;0;0;0
Verband;0;0;0;0;0;0;0;0;0;0
verbannen;0;1;1;0;1;1;0;1;0;0
verbannt;0;1;1;0;0;1;0;1;0;0
Verbannung;0;1;1;0;1;0;0;1;0;0
verbergen;0;1;0;0;0;0;0;1;0;0
verbergen;0;0;0;0;0;1;0;0;0;0
verbessern;1;0;0;0;0;0;0;0;0;0
verbessern;1;0;0;0;0;0;0;0;0;0
verbessern;1;0;0;1;0;0;1;0;0;1
verbessert;1;0;0;0;0;0;0;0;0;0
Verbesserung;1;0;0;0;0;0;1;0;0;1
Verbesserung;1;0;0;0;0;0;0;0;0;0
verbeult;0;1;0;0;0;1;0;1;0;0
verbieten;0;1;0;0;0;0;0;1;0;0
verbieten;0;0;0;0;0;0;0;0;0;0
verbinden;0;0;0;0;0;0;0;0;0;0
verbindend;0;0;0;0;0;0;0;0;0;0
verbindend;0;0;0;0;0;0;0;0;0;1
verbindlich;0;0;0;0;0;0;0;0;0;0
Verbindlichkeiten;0;0;0;0;0;0;0;0;0;0
Verbindung;0;0;0;0;0;0;0;0;0;0
Verbindung;0;0;0;0;0;0;0;0;0;0
Verbindung;0;0;0;0;0;0;0;0;0;0
verbissen;1;0;0;0;0;0;0;0;0;0
verblassen;0;1;0;0;0;0;0;0;0;0
verblichen;0;0;0;0;0;0;0;0;0;0
verblüffen;0;0;0;0;0;0;0;0;1;0
Verbot;0;1;0;0;0;0;0;0;0;0
Verbot;0;1;0;0;0;0;0;0;0;0
Verbot;0;1;0;0;0;0;0;0;0;0
verboten;0;1;1;0;1;1;0;0;0;0
verbrannt;0;1;0;0;1;0;0;0;0;0
Verbrauch;0;0;0;0;0;0;0;0;0;0
verbrauchen;0;0;0;0;0;0;0;0;0;0
Verbrauchssteuer;0;1;0;0;0;0;0;0;0;0
verbraucht;0;1;0;0;0;0;0;0;0;0
Verbrechen;0;1;1;0;0;0;0;0;0;0
Verbrechen;0;1;0;0;0;0;0;0;0;0
Verbrecher;0;1;1;0;1;1;0;0;0;0
verbreiten;1;0;0;0;0;0;0;0;0;0
Verbreitung;0;0;0;0;0;0;0;0;0;0
Verbreitung;0;0;0;0;0;0;0;0;0;0
Verbrennung;0;0;0;0;0;0;0;0;0;0
Verbrennung;0;0;0;0;0;0;0;0;0;0
Verbrennung;0;1;0;0;0;0;0;0;0;0
verbringen;0;0;0;0;0;0;0;0;0;0
verbunden;0;0;0;0;0;0;0;0;0;0
verbunden;0;0;0;0;0;0;0;0;0;0
verbunden;0;0;0;0;0;0;0;0;0;1
verbündet;1;0;0;0;0;0;0;0;0;1
Verbündete;1;0;0;0;0;0;0;0;0;1
Verdacht;0;1;0;0;0;1;0;0;0;0
verdächtig;0;1;1;1;0;0;0;0;0;0
Verdächtige;0;1;0;0;0;1;0;0;0;0
Verdammnis;0;1;1;0;0;1;0;1;0;0
verdammt;0;1;0;0;0;0;0;0;0;0
Verdammt;0;1;1;0;1;0;0;0;0;0
verdammt;0;1;0;0;0;0;0;0;0;0
verdammt;0;0;0;0;0;0;0;0;0;0
verdauen;0;0;0;0;0;0;0;0;0;0
Verdauung;0;0;0;0;0;0;0;0;0;0
verdeckt;0;0;0;0;0;0;0;0;0;0
verderblich;0;1;1;0;1;1;0;1;0;0
verderblich;0;1;0;0;0;0;0;0;0;0
Verderbtheit;0;1;1;0;1;0;0;0;0;0
Verdichtung;0;0;0;0;0;0;0;0;0;0
verdicken;0;0;0;0;0;0;0;0;0;0
verdienen;1;0;1;1;0;0;0;0;0;1
verdienen;1;0;0;0;0;0;0;0;0;0
Verdienst;1;0;0;0;0;0;0;0;0;1
verdienstlich;1;0;0;0;0;0;1;0;0;1
verdienstvoll;0;0;0;0;0;0;0;0;0;0
verdient;1;0;0;0;0;0;0;0;0;0
verdoppelt;0;0;0;0;0;0;0;0;0;0
Verdoppelung;0;0;0;0;0;0;0;0;0;0
verdorben;0;1;1;1;1;1;0;1;0;0
verdrängen;0;1;1;0;0;0;0;1;0;0
verdreht;0;0;0;0;0;0;0;0;0;0
verdunkeln;0;1;0;0;0;1;0;1;0;0
verdünnen;0;1;0;0;0;0;0;0;0;0
verdünnt;0;0;0;0;0;0;0;0;0;0
Verdünnung;0;0;0;0;0;0;0;0;0;0
Verdünnungsmittel;0;0;0;0;0;0;0;0;0;0
Verdunstung;0;0;0;0;0;0;0;0;0;0
verdutzt;0;0;0;0;0;0;0;0;0;0
verehren;1;0;0;1;0;0;1;0;0;1
Verein;0;0;0;0;0;0;0;0;0;1
Verein;0;0;0;0;0;0;0;0;0;0
vereinbart;1;0;0;0;0;0;0;0;0;1
Vereinbarung;1;0;0;0;0;0;0;0;0;1
Vereinbarung;1;0;0;0;0;0;0;0;0;1
Vereine;0;0;0;0;0;0;0;0;0;0
vereinen;0;0;0;0;0;0;0;0;0;0
vereinigt;1;0;0;0;0;0;0;0;0;1
vereiteln;0;1;0;0;0;0;0;0;1;0
vereitelt;0;1;0;0;1;0;0;1;0;0
vereitelt;0;1;0;0;0;0;0;0;0;0
Verengung;0;0;0;0;0;0;0;0;0;0
vererben;0;0;0;0;0;0;0;0;0;0
Vererbung;0;0;0;0;0;0;0;0;0;0
Verfahren;0;0;0;0;0;0;0;0;0;0
Verfahren;1;0;0;0;0;1;0;0;0;0
verfallen;0;1;0;0;0;1;0;1;0;0
verfallen;0;1;0;0;0;0;0;1;0;0
verfallen;0;1;0;0;0;0;0;0;0;0
verfallen;0;0;0;0;0;0;0;0;0;0
verfälschen;0;1;0;0;1;0;0;0;0;0
verfälscht;0;0;0;0;0;0;0;0;0;0
verfälschten;0;1;0;0;0;0;0;0;0;0
verfärbte;0;1;0;0;1;0;0;1;0;0
Verfärbung;0;1;0;0;1;0;0;0;0;0
Verfasser;1;0;0;0;0;0;0;0;0;1
Verfassung;0;0;0;0;0;0;0;0;0;0
Verfassungs-;1;0;0;0;0;0;0;0;0;1
Verfassungsmäßigkeit;0;0;0;0;0;0;0;0;0;0
Verfehlung;0;1;0;0;1;0;0;0;0;0
